"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"171432","0","1"
"171432","1","2"
"171434","0","1"
"171434","1","2"
"171437","0","1"
"171440","0","1"
"171440","1","2"
"171440","2","3"
"171441","0","1"
"171449","0","2"
"171478","0","1"
"171479","0","1"
"171485","0","3"
"171490","0","1"
"171510","0","3"
"171521","0","3"
"171530","0","1"
"171668","0","1"
"171669","0","3"
"172357","0","1"
"172357","1","2"
"175091","0","1"
"175098","0","2"
"175098","1","1"
"176601","0","2"
"176608","0","2"
"176609","0","1"
"176612","0","1"
"179657","0","5"
"179826","0","1"
"179832","0","7"
"184869","0","2"
"200242","0","2"
"200246","0","2"
"200693","0","2"
"202140","0","1"
"202141","0","1"
"202142","0","2"
"202147","0","4"
"202151","0","3"
"202152","0","1"
"202155","0","1"
"202155","1","2"
"202988","0","2"
"202998","0","1"
"203001","0","1"
"208027","0","1"
"208030","0","10"
"208054","0","2"
"208060","0","1"
"208060","1","2"
"208068","0","1"
"208072","0","2"
"208077","0","4"
"225280","0","2"
"225400","0","2"
"226371","0","3"
"226373","0","1"
"226397","0","1"
"226399","0","1"
"226413","0","1"
"226414","0","1"
"226415","0","1"
"226422","0","1"
"226422","1","2"
"231014","0","7"
"231018","0","2"
"231020","0","3"
"231022","0","2"
"231045","0","3"
"243656","0","1"
"246902","0","1"
"248783","0","3"
"248812","0","1"
"259968","0","2"
"271836","0","2"
"271904","0","1"
"271904","1","4"
"272164","0","2"
"272185","0","1"
"272185","1","2"
"272185","2","3"
"272236","0","2"
"272241","0","3"
"272241","1","4"
"272255","0","1"
"272255","1","2"
"272271","0","1"
"272271","1","2"
"272277","0","1"
"272281","0","1"
"273183","0","1"
"273190","0","1"
"273193","0","1"
"273198","0","1"
"273207","0","1"
"273846","0","2"
"273853","0","1"
"273862","0","2"
"273880","0","2"
"273889","0","2"
"273891","0","1"
"273894","0","3"
"273898","0","1"
"273898","1","2"
"276028","0","1"
"276034","0","2"
"276041","0","1"
"276478","0","1"
"276502","0","1"
"281170","0","1"
"281170","1","2"
"281198","0","1"
"281199","0","1"
"281199","1","3"
"281199","2","4"
"281868","0","1"
"281875","0","3"
"287652","0","2"
"287737","0","1"
"287739","0","1"
"287739","1","2"
"287740","0","1"
"287740","1","2"
"295078","0","1"
"298561","0","2"
"300517","0","3"
"300521","0","1"
"300547","0","1"
"300556","0","3"
"300557","0","1"
"300559","0","3"
"300574","0","1"
"300586","0","1"
"301740","0","2"
"301744","0","1"
"301747","0","1"
"301749","0","3"
"301754","0","1"
"301758","0","1"
"301763","0","1"
"301763","1","2"
"301767","0","2"
"301776","0","1"
"301782","0","1"
"301787","0","1"
"301799","0","1"
"293250","0","132"
"300563","0","1"
"308247","0","7"
"308290","0","4"
"308293","0","1"
"308293","1","2"
"310382","0","1"
"310413","0","1"
"310413","1","2"
"310473","0","2"
"310475","0","1"
"310475","1","2"
"311834","0","2"
"311836","0","2"
"311856","0","2"
"311901","0","2"
"311934","0","2"
"311948","0","2"
"315786","0","1"
"315786","1","2"
"315787","0","1"
"316144","0","1"
"316144","1","2"
"316154","0","2"
"316163","0","2"
"316166","0","1"
"316402","0","1"
"322292","0","4"
"322296","0","1"
"322296","1","2"
"322305","0","2"
"322307","0","1"
"325323","0","2"
"326201","0","1"
"326471","0","1"
"326483","0","1"
"326486","0","1"
"326528","0","1"
"326538","0","1"
"326585","0","1"
"326585","1","2"
"326602","0","1"
"326609","0","1"
"326610","0","1"
"326613","0","1"
"327901","0","1"
"327924","0","1"
"152732","0","1"
"350728","0","1"
"351421","0","1"
"351422","0","5"
"351426","0","1"
"351429","0","1"
"351452","0","3"
"351452","1","4"
"351452","2","5"
"351452","3","6"
"358576","0","1"
"358612","0","1"
"359879","0","1"
"362377","0","1"
"362379","0","2"
"370860","0","2"
"372907","0","1"
"375026","0","2"
"380531","0","1"
"380531","1","2"
"386823","0","2"
"386829","0","1"
"386836","0","3"
"402721","0","3"
"404525","0","1"
"404525","1","2"
"404525","2","3"
"405199","0","1"
"405199","1","2"
"405199","2","3"
"405199","3","4"
"405210","0","1"
"405232","0","1"
"405232","1","2"
"405232","2","3"
"405232","3","4"
"405259","0","1"
"405358","0","1"
"405358","1","2"
"405358","2","3"
"405358","3","4"
"405425","0","3"
"405455","0","1"
"405455","1","2"
"405455","2","3"
"405455","3","4"
"409963","0","5"
"409963","1","3"
"409963","2","2"
"409991","0","1"
"409991","1","2"
"409991","2","3"
"409991","3","3"
"409991","4","4"
"411114","0","2"
"411156","0","2"
"411165","0","2"
"414466","0","1"
"414466","1","2"
"443939","0","3"
"443940","0","5"
"443940","1","6"
"466810","0","2"
"466810","1","3"
"466810","2","4"
"473850","0","2"
"473998","0","1"
"477623","0","1"
"477623","1","2"
"477623","2","3"
"477623","3","4"
"477623","4","75"
"492988","0","2"
"504135","0","5"
"504135","1","6"
"504135","2","8"
"505428","0","1"
"505862","0","2"
"506386","0","1"
"506386","1","2"
"506386","2","3"
"506386","3","4"
"506404","0","1"
"506404","1","2"
"506404","2","3"
"506404","3","4"
"506404","4","5"
"506452","0","1"
"506452","1","2"
"506452","2","3"
"506452","3","4"
"506483","0","1"
"506502","0","4"
"506502","1","6"
"506509","0","1"
"506509","1","2"
"506509","2","3"
"506509","3","4"
"506509","4","9"
"506524","0","1"
"506524","1","2"
"506919","0","1"
"507087","0","1"
"509152","0","1"
"509205","0","1"
"509214","0","18"
"509257","0","3"
"509709","0","2"
"509735","0","1"
"509937","0","1"
"510054","0","2"
"510513","0","1"
"510541","0","1"
"510541","1","5"
"511416","0","5"
"511416","1","6"
"512631","0","2"
"512709","0","1"
"512709","1","2"
"512709","2","3"
"512713","0","1"
"512713","1","2"
"512713","2","3"
"512721","0","1"
"512721","1","2"
"512721","2","3"
"512721","3","4"
"512721","4","5"
"512744","0","1"
"512744","1","2"
"512744","2","3"
"512744","3","4"
"512746","0","1"
"512746","1","2"
"512746","2","3"
"514206","0","1"
"514239","0","1"
"514239","1","2"
"514258","0","2"
"514270","0","1"
"514325","0","2"
"514341","0","2"
"514362","0","2"
"514376","0","2"
"514376","1","3"
"514593","0","1"
"520498","0","3"
"520502","0","1"
"520506","0","1"
"520531","0","1"
"520536","0","1"
"520536","1","5"
"520536","2","6"
"521941","0","2"
"523121","0","1"
"523121","1","2"
"523121","2","3"
"523121","3","4"
"523121","4","5"
"523121","5","6"
"523123","0","1"
"523123","1","2"
"523195","0","1"
"523195","1","4"
"523197","0","1"
"523197","1","2"
"523748","0","7"
"523750","0","54"
"523766","0","1"
"523773","0","1"
"542963","0","7"
"325295","0","1"
"552126","0","2"
"552128","0","1"
"552128","1","5"
"552128","2","6"
"552130","0","1"
"556981","0","2"
"558466","0","1"
"558466","1","2"
"558466","2","3"
"558466","3","4"
"559078","0","2"
"559089","0","1"
"559089","1","2"
"562144","0","3"
"562151","0","1"
"562151","1","2"
"562151","2","3"
"562151","3","4"
"562160","0","1"
"562160","1","2"
"562174","0","1"
"562174","1","2"
"562174","2","3"
"564810","0","1"
"564810","1","2"
"564810","2","3"
"564818","0","1"
"564818","1","2"
"564818","2","3"
"564821","0","1"
"564821","1","2"
"564821","2","3"
"564821","3","4"
"568045","0","2"
"568050","0","1"
"568050","1","2"
"568050","2","3"
"568050","3","4"
"568051","0","1"
"568051","1","3"
"568066","0","3"
"570812","0","1"
"570812","1","2"
"572236","0","1"
"573117","0","1"
"573117","1","2"
"573117","2","3"
"573155","0","1"
"614633","0","1"
"618625","0","1"
"651619","0","1"
"811949","0","1"
"811963","0","2"
"812038","0","1"
"812190","0","1"
"812192","0","2"
"819407","0","1"
"825135","0","1"
"825135","1","2"
"825698","0","1"
"896233","0","2"
"896248","0","1"
"898961","0","2"
"898971","0","1"
"375144","0","2"
"314404","0","1"
"520552","0","1"
"1136577","0","2"
"1136640","0","1"
"524383","0","2"
"509378","0","2"
"511389","0","1"
"326587","0","2"
"1167226","0","1"
"246914","0","2"
"281485","0","1"
"281485","1","2"
"281485","2","3"
"281485","3","4"
"281563","0","1"
"281563","1","2"
"281563","2","3"
"1174987","0","1"
"1176624","0","3"
"1176639","0","2"
"308302","0","1"
"308302","1","2"
"316141","0","1"
"272272","0","1"
"272272","1","2"
"287639","0","4"
"287732","0","2"
"359582","0","1"
"568056","0","1"
"568056","1","2"
"568056","2","3"
"568069","0","1"
"568069","1","2"
"1231974","0","5"
"1231974","1","6"
"1231974","2","7"
"562168","0","4"
"562168","1","5"
"562168","2","6"
"1329798","0","1"
"300583","0","3"
"273868","0","1"
"1564716","0","1"
"466829","0","1"
"466829","1","4"
"370917","0","1"
"285140","0","1"
"523762","0","1"
"285803","0","1"
"300529","0","1"
"372903","0","2"
"811976","0","1"
"1373702","0","1"
"442820","0","1"
"570749","0","6"
"570749","1","1"
"562161","0","1"
"562161","1","2"
"562161","2","3"
"301786","0","1"
"129432","0","1"
"129432","1","2"
"133238","0","2"
"133239","0","3"
"136819","0","1"
"136825","0","1"
"136872","0","2"
"137304","0","4"
"137304","1","3"
"137304","2","5"
"137304","3","6"
"137309","0","1"
"137309","1","2"
"137309","2","3"
"137309","3","4"
"137309","4","5"
"137309","5","6"
"137619","0","1"
"137619","1","2"
"137619","2","3"
"138855","0","1"
"138855","1","2"
"138873","0","3"
"138873","1","1"
"138873","2","2"
"138886","0","1"
"138886","1","2"
"138886","2","3"
"138887","0","3"
"138887","1","1"
"138895","0","2"
"138895","1","1"
"138895","2","3"
"138899","0","1"
"138899","1","2"
"138899","2","3"
"138900","0","1"
"138900","1","2"
"138900","2","3"
"138900","3","4"
"138900","4","5"
"139597","0","2"
"139597","1","3"
"139597","2","4"
"139597","3","5"
"139597","4","6"
"140738","0","1"
"140741","0","2"
"140742","0","2"
"140745","0","1"
"140749","0","1"
"140750","0","1"
"142059","0","1"
"142193","0","2"
"142193","1","3"
"142198","0","1"
"142686","0","1"
"142686","1","2"
"144297","0","1"
"144309","0","1"
"144354","0","2"
"145780","0","2"
"146337","0","4"
"150152","0","1"
"150152","1","4"
"150152","2","3"
"150183","0","1"
"150204","0","2"
"151817","0","1"
"151818","0","2"
"151832","0","1"
"151832","1","2"
"151832","2","3"
"151832","3","4"
"151832","4","5"
"152747","0","3"
"152757","0","2"
"152760","0","1"
"152770","0","2"
"152771","0","1"
"152836","0","2"
"152840","0","2"
"152840","1","3"
"153396","0","1"
"153399","0","2"
"153414","0","2"
"153711","0","1"
"153717","0","10"
"153768","0","1"
"154474","0","2"
"154475","0","1"
"154475","1","3"
"154478","0","2"
"154478","1","3"
"154478","2","4"
"154488","0","1"
"154488","1","2"
"154488","2","3"
"154495","0","1"
"154495","1","2"
"154495","2","3"
"154495","3","4"
"154503","0","1"
"158256","0","1"
"158256","1","4"
"158261","0","2"
"158269","0","1"
"158269","1","2"
"158275","0","2"
"158308","0","1"
"161728","0","4"
"161728","1","5"
"161728","2","6"
"161752","0","3"
"161759","0","1"
"161759","1","2"
"161759","2","3"
"161760","0","2"
"161760","1","3"
"161760","2","4"
"161760","3","5"
"161760","4","6"
"161761","0","2"
"161761","1","4"
"161761","2","3"
"161761","3","1"
"161763","0","1"
"161763","1","4"
"161763","2","5"
"161763","3","6"
"163961","0","1"
"163961","1","2"
"163961","2","3"
"163961","3","4"
"164035","0","1"
"164035","1","3"
"164035","2","4"
"164035","3","5"
"164035","4","6"
"165954","0","1"
"165954","1","2"
"165954","2","3"
"165957","0","1"
"165957","1","2"
"165957","2","4"
"165957","3","5"
"165965","0","1"
"165965","1","2"
"165965","2","3"
"165965","3","4"
"165975","0","1"
"165975","1","2"
"165975","2","3"
"166006","0","1"
"166006","1","2"
"166006","2","3"
"166017","0","1"
"166024","0","1406142359796"
"166024","1","1406142359797"
"166089","0","1"
"166089","1","2"
"166089","2","3"
"166089","3","4"
"166089","4","5"
"166098","0","1"
"166098","1","2"
"166098","2","3"
"166098","3","4"
"166116","0","1"
"166116","1","2"
"166116","2","3"
"166133","0","1"
"166133","1","2"
"166138","0","1"
"166138","1","2"
"166138","2","3"
"166138","3","4"
"166141","0","1"
"166141","1","2"
"166141","2","3"
"166141","3","4"
"166151","0","1"
"166151","1","2"
"166151","2","3"
"166155","0","3"
"166157","0","1"
"166157","1","2"
"166157","2","3"
"166157","3","4"
"166157","4","5"
"166157","5","6"
"167561","0","1"
"167561","1","2"
"174471","0","4"
"178750","0","2"
"178750","1","3"
"178750","2","4"
"178750","3","5"
"178750","4","6"
"178750","5","7"
"178769","0","1"
"178769","1","2"
"178769","2","3"
"178769","3","4"
"178769","4","5"
"178769","5","13"
"178779","0","1"
"178779","1","2"
"178779","2","3"
"178779","3","4"
"178789","0","1"
"178791","0","3"
"178793","0","5"
"178793","1","6"
"178813","0","3"
"178813","1","4"
"178813","2","5"
"178813","3","6"
"178944","0","2"
"178954","0","1"
"178955","0","1"
"178955","1","2"
"178967","0","1"
"178967","1","2"
"178967","2","3"
"178967","3","4"
"178975","0","2"
"178975","1","3"
"178975","2","4"
"178991","0","1"
"178991","1","2"
"187675","0","1"
"187675","1","2"
"187675","2","3"
"187854","0","1"
"187891","0","3"
"187891","1","5"
"187894","0","1"
"187894","1","2"
"187894","2","3"
"187894","3","4"
"187924","0","2"
"187924","1","1"
"197287","0","4"
"197287","1","3"
"197287","2","9"
"197321","0","1"
"197321","1","4"
"197321","2","5"
"197321","3","6"
"197321","4","7"
"197321","5","8"
"197331","0","1"
"197331","1","2"
"197331","2","3"
"197331","3","4"
"197331","4","5"
"197334","0","1"
"197340","0","1"
"197346","0","3"
"197346","1","4"
"201965","0","3"
"201965","1","4"
"201965","2","5"
"201965","3","6"
"201968","0","2"
"201968","1","3"
"201968","2","4"
"201968","3","5"
"201969","0","2"
"201971","0","1"
"201978","0","3"
"201978","1","1"
"202354","0","1"
"202356","0","1"
"202363","0","1"
"202364","0","1"
"202372","0","1"
"202376","0","1"
"202458","0","1"
"202458","1","2"
"202458","2","3"
"202458","3","4"
"202486","0","1"
"202486","1","2"
"202486","2","3"
"202486","3","4"
"202487","0","8"
"202487","1","9"
"202487","2","10"
"210507","0","1"
"210507","1","2"
"210525","0","1"
"210525","1","2"
"210531","0","1"
"210531","1","2"
"210531","2","3"
"210531","3","4"
"210531","4","5"
"210532","0","1"
"210532","1","2"
"210532","2","3"
"210532","3","4"
"210575","0","1"
"210575","1","2"
"210575","2","3"
"210575","3","4"
"210575","4","5"
"210580","0","1"
"210580","1","2"
"210586","0","3"
"210605","0","1"
"210605","1","2"
"210605","2","3"
"210605","3","4"
"210608","0","1"
"210608","1","2"
"210608","2","3"
"210608","3","4"
"210608","4","5"
"210610","0","1"
"210610","1","2"
"210610","2","3"
"210610","3","4"
"210754","0","1"
"210765","0","1"
"210768","0","1"
"210775","0","2"
"210776","0","1"
"210804","0","2"
"210844","0","2"
"213534","0","2"
"213534","1","3"
"213534","2","4"
"213534","3","5"
"213539","0","4"
"213550","0","4"
"213550","1","1"
"213550","2","2"
"213551","0","3"
"213554","0","1"
"213554","1","2"
"213554","2","3"
"213554","3","4"
"216994","0","1"
"216994","1","2"
"216998","0","1"
"217001","0","1"
"217001","1","2"
"217001","2","3"
"221961","0","2"
"221961","1","3"
"221961","2","4"
"221961","3","5"
"221980","0","1"
"221980","1","2"
"221980","2","3"
"221980","3","4"
"221989","0","1"
"221989","1","2"
"221989","2","3"
"228124","0","1"
"228125","0","1"
"228127","0","2"
"228128","0","1"
"228128","1","2"
"228130","0","1"
"228131","0","1"
"228140","0","1"
"228145","0","1"
"228145","1","2"
"228145","2","3"
"228147","0","2"
"228151","0","1"
"228151","1","2"
"228153","0","1"
"228162","0","1"
"228162","1","2"
"228168","0","1"
"228168","1","2"
"228168","2","7"
"228168","3","3"
"228169","0","1"
"228169","1","2"
"228171","0","3"
"228171","1","4"
"228171","2","5"
"228172","0","1"
"228172","1","2"
"228173","0","1"
"228175","0","1"
"228176","0","1"
"228176","1","2"
"228177","0","2"
"228179","0","1"
"228179","1","2"
"228179","2","4"
"228181","0","2"
"228182","0","1"
"228183","0","1"
"228186","0","1"
"228186","1","2"
"228186","2","3"
"228187","0","1"
"228187","1","2"
"228189","0","1"
"228189","1","2"
"228193","0","1"
"231708","0","1"
"231708","1","2"
"231708","2","3"
"231708","3","4"
"231732","0","1"
"231732","1","2"
"231732","2","3"
"231732","3","4"
"231734","0","1"
"231734","1","2"
"231734","2","3"
"231734","3","4"
"231734","4","5"
"231745","0","1"
"231745","1","2"
"231745","2","3"
"231745","3","4"
"231745","4","5"
"232747","0","1"
"232749","0","3"
"232759","0","1"
"233164","0","1"
"233297","0","2"
"233299","0","1"
"233300","0","1"
"233301","0","1"
"233301","1","2"
"233302","0","1"
"233302","1","2"
"233306","0","1"
"233307","0","2"
"233308","0","1"
"233308","1","2"
"233309","0","2"
"233311","0","3"
"233313","0","1"
"233314","0","1"
"233315","0","1"
"233316","0","2"
"233317","0","1"
"233318","0","1"
"233318","1","2"
"233319","0","1"
"233320","0","2"
"233323","0","1"
"233323","1","2"
"233328","0","1"
"233332","0","2"
"233332","1","3"
"233720","0","2"
"233724","0","1"
"234137","0","1"
"234141","0","1"
"234142","0","2"
"234143","0","2"
"234148","0","1"
"234149","0","2"
"234154","0","1"
"234155","0","2"
"234158","0","1"
"234158","1","2"
"234159","0","1"
"234163","0","1"
"234166","0","1"
"240756","0","2"
"247308","0","2"
"247308","1","1"
"247308","2","3"
"247314","0","2"
"247314","1","1"
"247314","2","3"
"247314","3","4"
"247314","4","5"
"247316","0","3"
"247316","1","1"
"247316","2","2"
"247316","3","4"
"247316","4","5"
"247316","5","6"
"247319","0","3"
"247319","1","1"
"247319","2","2"
"247319","3","4"
"247328","0","5"
"247328","1","6"
"247329","0","2"
"247329","1","1"
"247377","0","1"
"247377","1","2"
"247383","0","2"
"247383","1","3"
"247383","2","4"
"247386","0","1"
"247386","1","2"
"247386","2","3"
"247386","3","4"
"247386","4","5"
"247386","5","6"
"247389","0","1"
"247389","1","2"
"249835","0","1"
"249835","1","2"
"249855","0","2"
"249855","1","3"
"249855","2","4"
"249855","3","5"
"249857","0","1"
"251542","0","1"
"251542","1","2"
"251542","2","3"
"251543","0","2"
"251546","0","1"
"251546","1","2"
"251546","2","3"
"251558","0","4"
"251558","1","5"
"251559","0","4"
"251582","0","1"
"251610","0","1"
"251610","1","2"
"251610","2","3"
"251610","3","4"
"251610","4","5"
"252245","0","2"
"252248","0","4"
"252248","1","1"
"252248","2","2"
"252248","3","5"
"252248","4","6"
"252248","5","7"
"252248","6","7"
"252259","0","1"
"252259","1","2"
"252259","2","3"
"252259","3","4"
"252259","4","5"
"252431","0","4"
"252431","1","5"
"252431","2","6"
"252431","3","7"
"252434","0","3"
"252434","1","1"
"252434","2","4"
"252434","3","5"
"252434","4","6"
"252434","5","7"
"252434","6","9"
"252437","0","9"
"252437","1","1"
"253607","0","3"
"253607","1","1"
"253607","2","2"
"253610","0","2"
"253610","1","1"
"253610","2","3"
"253623","0","4"
"253626","0","6"
"253626","1","7"
"253626","2","8"
"253627","0","1"
"253627","1","2"
"253627","2","3"
"253627","3","4"
"253628","0","2"
"253628","1","3"
"253628","2","4"
"253628","3","5"
"253633","0","2"
"253634","0","2"
"253634","1","1"
"253634","2","3"
"253634","3","4"
"253635","0","1"
"253635","1","2"
"253635","2","3"
"253636","0","2"
"253636","1","1"
"253636","2","3"
"253636","3","4"
"255615","0","1408697119171"
"255665","0","1"
"255665","1","2"
"255665","2","3"
"255665","3","4"
"255732","0","1"
"255732","1","2"
"255732","2","3"
"255732","3","4"
"261286","0","1"
"261286","1","2"
"261294","0","2"
"261294","1","3"
"261294","2","4"
"261294","3","5"
"261294","4","6"
"261294","5","7"
"261294","6","8"
"261294","7","9"
"261340","0","1"
"261340","1","2"
"261340","2","3"
"261340","3","4"
"261344","0","3"
"261366","0","2"
"261366","1","3"
"261366","2","4"
"261366","3","5"
"261366","4","6"
"261477","0","4"
"261477","1","5"
"261477","2","6"
"261649","0","1"
"261649","1","5"
"262342","0","1"
"262342","1","3"
"262342","2","4"
"262951","0","1"
"262951","1","2"
"262951","2","3"
"262951","3","4"
"262951","4","5"
"262965","0","1"
"262965","1","2"
"262965","2","3"
"262965","3","4"
"262975","0","1"
"262975","1","2"
"262975","2","3"
"262975","3","4"
"262986","0","1"
"262986","1","2"
"266621","0","3"
"266621","1","4"
"266639","0","1"
"266639","1","2"
"266639","2","3"
"266639","3","4"
"266639","4","5"
"266645","0","1"
"266645","1","2"
"266645","2","3"
"266645","3","4"
"266651","0","1"
"266651","1","2"
"266651","2","3"
"266651","3","4"
"266682","0","1"
"276926","0","1"
"276938","0","1"
"281793","0","2"
"281793","1","3"
"281799","0","1"
"281799","1","2"
"281809","0","1"
"281809","1","2"
"281809","2","3"
"281809","3","4"
"281809","4","5"
"281838","0","3"
"281843","0","2"
"281843","1","1"
"281850","0","2"
"281850","1","5"
"281850","2","1"
"281850","3","6"
"281856","0","5"
"281856","1","6"
"281856","2","7"
"281876","0","1"
"281876","1","2"
"281881","0","1"
"281881","1","2"
"281881","2","3"
"281881","3","4"
"281881","4","5"
"281883","0","1"
"281883","1","2"
"281891","0","1"
"281891","1","2"
"281891","2","3"
"281895","0","1"
"281899","0","1"
"281899","1","2"
"281901","0","1"
"281901","1","2"
"283714","0","1"
"283789","0","2"
"283789","1","3"
"284516","0","1408092690201"
"284516","1","1408092690202"
"284516","2","1"
"285562","0","1"
"285562","1","2"
"285562","2","3"
"285562","3","4"
"285572","0","1"
"285572","1","2"
"285572","2","3"
"285572","3","4"
"285573","0","1"
"285573","1","2"
"285573","2","3"
"285573","3","4"
"285573","4","5"
"285577","0","1"
"285577","1","4"
"285653","0","1"
"285653","1","2"
"285653","2","3"
"285655","0","1"
"285655","1","2"
"285655","2","3"
"285655","3","4"
"285655","4","5"
"285655","5","7"
"285655","6","6"
"285787","0","2"
"285789","0","2"
"285790","0","1"
"285790","1","2"
"285791","0","1"
"285791","1","2"
"285797","0","1"
"285873","0","1"
"286241","0","1"
"286445","0","4"
"286456","0","1"
"286456","1","2"
"286478","0","2"
"286478","1","3"
"286479","0","2"
"286514","0","3"
"286518","0","1"
"286518","1","2"
"286617","0","3"
"288240","0","1"
"288694","0","5"
"294788","0","1"
"299986","0","1"
"299986","1","2"
"300010","0","1"
"300044","0","1"
"300044","1","2"
"300044","2","3"
"300044","3","4"
"300282","0","2"
"317305","0","1"
"317305","1","2"
"317305","2","3"
"343241","0","1"
"343241","1","2"
"343308","0","1"
"343342","0","3"
"343360","0","1"
"343368","0","2"
"343382","0","2"
"343714","0","1"
"348614","0","1"
"349245","0","1"
"355219","0","4"
"355219","1","5"
"355237","0","1"
"355237","1","2"
"355237","2","3"
"355237","3","4"
"355237","4","5"
"355237","5","6"
"374335","0","1"
"374335","1","2"
"374335","2","3"
"374342","0","1"
"374342","1","2"
"374342","2","3"
"374342","3","4"
"374342","4","5"
"374342","5","6"
"377508","0","1"
"377508","1","2"
"377508","2","3"
"377538","0","3"
"377539","0","1"
"377539","1","2"
"377539","2","3"
"377585","0","1"
"377585","1","2"
"377585","2","3"
"377585","3","4"
"377585","4","5"
"377902","0","2"
"377902","1","3"
"377902","2","4"
"377902","3","5"
"377902","4","6"
"377944","0","3"
"377944","1","5"
"377944","2","6"
"377944","3","7"
"377944","4","8"
"377957","0","2"
"377957","1","3"
"377957","2","4"
"377981","0","4"
"377982","0","1"
"377982","1","2"
"378029","0","2"
"378029","1","3"
"378029","2","4"
"378237","0","1"
"378237","1","2"
"378237","2","3"
"378237","3","4"
"378237","4","5"
"378243","0","1"
"378243","1","2"
"378243","2","3"
"378243","3","4"
"378243","4","5"
"378245","0","1"
"378245","1","2"
"378245","2","3"
"378246","0","1"
"378246","1","2"
"378246","2","3"
"378246","3","4"
"378246","4","5"
"378246","5","6"
"393378","0","1"
"393378","1","3"
"393378","2","4"
"393484","0","1"
"393484","1","2"
"393492","0","1"
"393492","1","2"
"393492","2","3"
"393492","3","4"
"393494","0","1"
"393494","1","2"
"393494","2","3"
"393494","3","4"
"393494","4","5"
"393516","0","1"
"393516","1","2"
"393645","0","1"
"393671","0","1"
"393700","0","1"
"393700","1","2"
"393700","2","3"
"393700","3","4"
"393716","0","8"
"393716","1","9"
"393716","2","10"
"393716","3","11"
"402824","0","4"
"429620","0","2"
"429631","0","1"
"429655","0","1"
"429665","0","4"
"429667","0","3"
"429675","0","2"
"429741","0","2"
"429741","1","1"
"429846","0","1"
"429846","1","3"
"429846","2","4"
"429850","0","1"
"429850","1","2"
"431363","0","1"
"431363","1","2"
"431363","2","3"
"431363","3","4"
"431363","4","5"
"431369","0","1"
"431369","1","2"
"431406","0","1"
"431406","1","2"
"431406","2","3"
"431406","3","4"
"431406","4","5"
"431406","5","6"
"431413","0","1"
"431413","1","2"
"431413","2","3"
"431413","3","4"
"431413","4","5"
"431425","0","4"
"431425","1","1"
"431466","0","1"
"431466","1","2"
"431466","2","3"
"431513","0","3"
"431513","1","4"
"431513","2","5"
"431524","0","2"
"431524","1","3"
"431784","0","1"
"431784","1","2"
"431784","2","3"
"431784","3","4"
"431808","0","1"
"431808","1","4"
"431808","2","5"
"431815","0","1"
"431875","0","1"
"431892","0","1"
"431892","1","2"
"431907","0","1"
"431907","1","2"
"431907","2","26"
"431907","3","5"
"431934","0","1"
"431934","1","2"
"431934","2","3"
"431939","0","2"
"431947","0","1"
"431947","1","2"
"431947","2","4"
"431947","3","5"
"431947","4","6"
"431956","0","1"
"431956","1","2"
"431956","2","3"
"431956","3","4"
"431956","4","5"
"431956","5","6"
"431962","0","1"
"431962","1","2"
"431962","2","3"
"431962","3","4"
"431962","4","5"
"431970","0","1"
"431970","1","2"
"432003","0","1"
"432028","0","1"
"432041","0","1"
"432041","1","2"
"432041","2","3"
"432041","3","4"
"482796","0","1"
"482796","1","2"
"482796","2","3"
"542107","0","1409318245279"
"542107","1","1409318245281"
"542107","2","1409318245282"
"542107","3","1409318245280"
"542111","0","2"
"542111","1","4"
"542111","2","7"
"542111","3","5"
"542111","4","6"
"542111","5","1"
"542286","0","1"
"542286","1","2"
"542286","2","3"
"542286","3","4"
"542286","4","5"
"542342","0","1"
"542342","1","2"
"542364","0","3"
"542364","1","1"
"542364","2","2"
"542364","3","4"
"542365","0","2"
"542365","1","1"
"542365","2","3"
"542365","3","4"
"542654","0","1"
"542654","1","2"
"542654","2","3"
"542654","3","4"
"542654","4","5"
"542715","0","1"
"542715","1","2"
"542734","0","1"
"542734","1","2"
"542734","2","3"
"542734","3","4"
"542734","4","5"
"542737","0","2"
"542737","1","4"
"542737","2","16"
"542745","0","1"
"542745","1","2"
"542745","2","3"
"542745","3","4"
"542868","0","1412905845727"
"542868","1","1412905845728"
"542868","2","1415961352395"
"542868","3","1415961352403"
"542868","4","1412905845731"
"543041","0","1"
"543041","1","2"
"543041","2","3"
"543147","0","1"
"543147","1","2"
"543147","2","3"
"543148","0","1"
"543148","1","2"
"543148","2","3"
"543148","3","4"
"543321","0","1"
"543321","1","2"
"543321","2","3"
"543321","3","4"
"543321","4","5"
"543523","0","1"
"543523","1","2"
"543523","2","3"
"543523","3","4"
"543523","4","5"
"543537","0","1"
"543537","1","2"
"543572","0","1"
"543572","1","2"
"543572","2","3"
"543967","0","1417585986832"
"543967","1","1417585986833"
"543967","2","1417585986835"
"543967","3","1417585986840"
"543967","4","1417585986841"
"543967","5","1417585986842"
"544166","0","2"
"544209","0","1"
"544209","1","2"
"544209","2","3"
"544209","3","4"
"561124","0","1"
"561124","1","1414122988444"
"561124","2","1414122988446"
"561124","3","1414122988447"
"561124","4","1414122988448"
"561217","0","1"
"561217","1","3"
"561217","2","3"
"561217","3","4"
"561219","0","4"
"561219","1","5"
"561220","0","1"
"561220","1","2"
"561220","2","3"
"561220","3","4"
