"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"729421","0","2"
"729423","0","1"
"729423","1","2"
"729423","2","3"
"729426","0","2"
"729427","0","1"
"729430","0","2"
"729486","0","1"
"729486","1","2"
"730655","0","4"
"730655","1","5"
"730656","0","2"
"730658","0","1"
"730658","1","2"
"730658","2","3"
"730658","3","4"
"731078","0","2"
"731198","0","1"
"732903","0","1"
"732903","1","2"
"732903","2","3"
"732903","3","4"
"732903","4","5"
"732904","0","1"
"732904","1","2"
"732904","2","3"
"732904","3","4"
"732904","4","5"
"732907","0","1"
"732907","1","2"
"732907","2","4"
"732907","3","5"
"732907","4","7"
"732907","5","8"
"732907","6","9"
"732907","7","10"
"732907","8","11"
"732979","0","1"
"732979","1","2"
"732979","2","3"
"732979","3","4"
"732979","4","5"
"732981","0","2"
"732981","1","3"
"732981","2","4"
"733069","0","1"
"733069","1","2"
"733069","2","3"
"733069","3","4"
"733069","4","5"
"733070","0","1"
"733070","1","2"
"733070","2","6"
"733070","3","7"
"733070","4","8"
"733071","0","1"
"733071","1","2"
"733071","2","4"
"733071","3","5"
"733071","4","6"
"814159","0","1"
"814160","0","1"
"814396","0","1"
"814396","1","2"
"814465","0","2"
"814564","0","2"
"814566","0","2"
"814572","0","1"
"814890","0","2"
"814892","0","1"
"814892","1","2"
"816527","0","1"
"816527","1","2"
"816527","2","3"
"816532","0","1"
"816532","1","2"
"816532","2","3"
"816654","0","1"
"819714","0","1"
"819714","1","2"
"819714","2","3"
"819714","3","4"
"819714","4","5"
"819731","0","1"
"819731","1","2"
"819731","2","3"
"819731","3","4"
"831897","0","2"
"831903","0","1"
"831903","1","2"
"842792","0","1"
"842792","1","2"
"842792","2","4"
"842792","3","9"
"842793","0","2"
"842793","1","3"
"842793","2","4"
"843062","0","1"
"843062","1","2"
"843062","2","3"
"843062","3","4"
"843062","4","5"
"843063","0","1"
"843063","1","2"
"843063","2","3"
"843067","0","1"
"843067","1","2"
"843067","2","3"
"843067","3","4"
"843067","4","5"
"843067","5","6"
"843075","0","1"
"843075","1","2"
"843077","0","2"
"843079","0","1"
"843080","0","1"
"843083","0","1"
"843083","1","2"
"843084","0","1"
"843086","0","1"
"843086","1","2"
"843088","0","1"
"843088","1","2"
"843098","0","2"
"843116","0","3"
"843116","1","4"
"843120","0","1"
"843207","0","1"
"843212","0","1"
"843212","1","2"
"843212","2","3"
"843212","3","4"
"843213","0","3"
"843218","0","1"
"843234","0","2"
"843257","0","2"
"860660","0","1"
"860660","1","2"
"860660","2","5"
"860660","3","6"
"860660","4","7"
"860664","0","1"
"860664","1","2"
"860664","2","3"
"860664","3","4"
"860664","4","6"
"860664","5","7"
"860665","0","1"
"860665","1","2"
"860665","2","3"
"860665","3","4"
"860666","0","1"
"860666","1","2"
"860666","2","3"
"860666","3","4"
"860670","0","1"
"860670","1","2"
"860670","2","3"
"860670","3","4"
"860670","4","5"
"860670","5","6"
"860670","6","7"
"860672","0","1"
"860672","1","2"
"860672","2","3"
"860674","0","1"
"860674","1","2"
"860674","2","3"
"860674","3","4"
"860674","4","5"
"860701","0","1"
"860701","1","2"
"860701","2","6"
"860701","3","8"
"860701","4","7"
"860701","5","5"
"860702","0","1"
"860702","1","2"
"860702","2","3"
"860702","3","4"
"860702","4","5"
"860703","0","4"
"860704","0","1"
"860704","1","2"
"860704","2","3"
"860704","3","4"
"860705","0","1"
"860705","1","2"
"860708","0","3"
"860708","1","4"
"860708","2","5"
"860709","0","1"
"860709","1","5"
"860709","2","4"
"860709","3","6"
"860710","0","2"
"860710","1","5"
"860710","2","1"
"860710","3","4"
"860713","0","1"
"860713","1","2"
"860713","2","3"
"860713","3","4"
"860713","4","5"
"860713","5","6"
"860714","0","1"
"860714","1","2"
"860714","2","3"
"860714","3","4"
"860714","4","5"
"860715","0","1"
"860715","1","2"
"860715","2","3"
"860715","3","4"
"860716","0","1"
"860716","1","2"
"860716","2","4"
"860716","3","5"
"860716","4","6"
"860716","5","7"
"860717","0","1"
"860717","1","2"
"860717","2","3"
"860717","3","4"
"860718","0","1"
"860718","1","4"
"860718","2","3"
"860718","3","4"
"860719","0","3"
"860721","0","1"
"860721","1","2"
"860721","2","3"
"860722","0","3"
"860723","0","1"
"860723","1","2"
"860723","2","4"
"860723","3","5"
"860725","0","1"
"860725","1","11"
"860725","2","12"
"860725","3","13"
"860725","4","14"
"860725","5","15"
"860725","6","16"
"860725","7","17"
"860725","8","18"
"860725","9","19"
"860727","0","1"
"860727","1","2"
"860727","2","3"
"860727","3","4"
"860727","4","5"
"860728","0","1"
"860728","1","2"
"860728","2","3"
"860728","3","4"
"860729","0","1"
"860729","1","2"
"860729","2","3"
"860729","3","4"
"860729","4","5"
"860729","5","6"
"860729","6","7"
"860729","7","8"
"860729","8","9"
"860730","0","1"
"860730","1","2"
"860730","2","3"
"860730","3","4"
"860730","4","5"
"860731","0","1"
"860732","0","1"
"860732","1","2"
"860732","2","3"
"860970","0","1"
"860970","1","2"
"860970","2","3"
"860970","3","4"
"860970","4","5"
"860972","0","1"
"860972","1","2"
"860973","0","1"
"860973","1","2"
"860973","2","3"
"860975","0","1"
"860975","1","2"
"860975","2","3"
"860975","3","4"
"860975","4","5"
"860975","5","6"
"860975","6","7"
"861040","0","1"
"861040","1","2"
"861040","2","3"
"861041","0","1"
"861041","1","2"
"861041","2","3"
"861043","0","1"
"861043","1","2"
"861043","2","3"
"861043","3","4"
"861045","0","1"
"861045","1","2"
"861045","2","3"
"861045","3","4"
"861046","0","1"
"861046","1","2"
"861046","2","3"
"861046","3","4"
"861046","4","5"
"861047","0","1"
"861047","1","2"
"861047","2","3"
"861047","3","4"
"861047","4","5"
"861048","0","1"
"861048","1","2"
"861048","2","3"
"861048","3","4"
"861049","0","1"
"861049","1","2"
"861049","2","3"
"861049","3","4"
"861416","0","1"
"861416","1","2"
"861416","2","3"
"861416","3","4"
"861416","4","5"
"861416","5","6"
"861416","6","7"
"861416","7","8"
"861417","0","1"
"861417","1","2"
"861417","2","3"
"861417","3","4"
"861417","4","5"
"861418","0","1"
"861418","1","3"
"861418","2","4"
"861419","0","1"
"861419","1","2"
"861420","0","1"
"861420","1","2"
"861420","2","3"
"861421","0","1"
"861421","1","2"
"861421","2","3"
"861421","3","4"
"861421","4","5"
"861421","5","6"
"861421","6","7"
"861421","7","8"
"861422","0","1"
"861423","0","1"
"861423","1","2"
"861423","2","3"
"861423","3","4"
"861423","4","5"
"861423","5","6"
"861424","0","1"
"861424","1","4"
"861528","0","1"
"861528","1","2"
"861528","2","3"
"861531","0","1"
"861531","1","2"
"861533","0","1"
"861533","1","2"
"861533","2","4"
"861533","3","5"
"861539","0","1"
"861539","1","2"
"861541","0","1"
"861541","1","3"
"861541","2","4"
"861555","0","1"
"861555","1","2"
"861555","2","3"
"861555","3","4"
"861608","0","3"
"861608","1","1"
"861608","2","2"
"861608","3","3"
"861608","4","4"
"861608","5","5"
"861612","0","1"
"861612","1","2"
"861612","2","3"
"861612","3","4"
"861668","0","1"
"861668","1","3"
"861668","2","4"
"861669","0","1"
"861669","1","2"
"861670","0","1"
"861671","0","1"
"861672","0","1"
"861672","1","2"
"861672","2","3"
"861672","3","4"
"861673","0","1"
"861673","1","2"
"861862","0","1"
"861862","1","3"
"861862","2","4"
"861869","0","1"
"861869","1","2"
"861869","2","3"
"861869","3","4"
"861869","4","5"
"861871","0","1"
"861871","1","2"
"861871","2","3"
"861871","3","4"
"861871","4","5"
"861871","5","6"
"862518","0","1"
"862520","0","1"
"862520","1","2"
"862520","2","3"
"862520","3","4"
"862521","0","1"
"862521","1","2"
"862521","2","3"
"862528","0","1"
"862528","1","3"
"862528","2","4"
"862530","0","1"
"862530","1","2"
"862530","2","3"
"862530","3","4"
"862530","4","5"
"862531","0","1"
"862531","1","2"
"862531","2","3"
"862531","3","4"
"862532","0","1"
"862532","1","2"
"862532","2","3"
"862532","3","4"
"862532","4","5"
"862532","5","6"
"862541","0","1"
"862541","1","2"
"862541","2","3"
"862541","3","4"
"862541","4","5"
"862541","5","6"
"862543","0","1"
"862543","1","2"
"862543","2","3"
"862543","3","4"
"862543","4","5"
"862543","5","6"
"862641","0","1"
"862641","1","2"
"862641","2","3"
"862641","3","4"
"862649","0","1"
"862649","1","2"
"862649","2","3"
"862649","3","4"
"862649","4","5"
"862649","5","1"
"862650","0","1"
"862650","1","2"
"862650","2","4"
"862650","3","5"
"862650","4","3"
"862663","0","1"
"862663","1","2"
"862663","2","3"
"862663","3","4"
"862663","4","5"
"862663","5","6"
"862663","6","7"
"862667","0","1"
"862667","1","2"
"862667","2","3"
"862671","0","1"
"862671","1","2"
"862671","2","3"
"862671","3","4"
"862671","4","5"
"862671","5","6"
"862671","6","7"
"865532","0","1"
"865532","1","2"
"865532","2","3"
"865532","3","4"
"865532","4","5"
"865535","0","1"
"865535","1","2"
"865538","0","1"
"865538","1","2"
"865538","2","3"
"865542","0","1"
"865542","1","2"
"865542","2","3"
"865542","3","4"
"865542","4","5"
"865545","0","1"
"865545","1","2"
"865545","2","3"
"865545","3","4"
"865545","4","5"
"865551","0","1"
"865551","1","2"
"865551","2","3"
"865551","3","4"
"865552","0","1"
"865552","1","2"
"865552","2","3"
"865552","3","6"
"865553","0","1"
"865553","1","2"
"865553","2","3"
"865553","3","4"
"865553","4","5"
"865553","5","6"
"865554","0","1"
"865554","1","2"
"865554","2","3"
"865554","3","4"
"865555","0","1"
"865555","1","2"
"865555","2","3"
"865555","3","4"
"865555","4","5"
"865556","0","1"
"865556","1","2"
"865556","2","3"
"865556","3","4"
"865556","4","5"
"865556","5","6"
"865560","0","2"
"865560","1","3"
"865560","2","4"
"865569","0","1"
"865569","1","2"
"865569","2","3"
"865574","0","1"
"865574","1","2"
"865574","2","3"
"865593","0","1"
"865594","0","1"
"865594","1","2"
"865594","2","3"
"868071","0","1"
"868071","1","2"
"868071","2","3"
"868071","3","7"
"868080","0","1"
"868080","1","2"
"868080","2","3"
"868080","3","4"
"868121","0","1"
"868121","1","2"
"868126","0","1"
"868126","1","2"
"868126","2","3"
"868126","3","4"
"868183","0","1"
"868183","1","2"
"868183","2","3"
"868183","3","4"
"868195","0","1"
"868195","1","1"
"868195","2","1"
"868195","3","1"
"868222","0","7"
"868222","1","8"
"868222","2","9"
"868222","3","10"
"868239","0","1"
"868239","1","2"
"868239","2","3"
"868281","0","1"
"868281","1","2"
"868281","2","3"
"868281","3","4"
"869523","0","1422306158692"
"869523","1","1422306158693"
"869523","2","1422306158694"
"869543","0","1422306158693"
"869544","0","1"
"869544","1","2"
"869544","2","3"
"869544","3","4"
"869548","0","1"
"869548","1","2"
"869548","2","3"
"869565","0","4"
"869674","0","1"
"878129","0","1"
"878129","1","2"
"878263","0","2"
"884073","0","1"
"884073","1","2"
"884073","2","3"
"884073","3","4"
"884073","4","5"
"884073","5","6"
"884907","0","2"
"884961","0","1421226336329"
"884963","0","5"
"884965","0","2"
"884975","0","1"
"884978","0","1"
"884982","0","3"
"884984","0","1"
"905306","0","1"
"905306","1","3"
"905306","2","4"
"905311","0","1"
"905311","1","2"
"905311","2","3"
"905357","0","1"
"905357","1","3"
"905436","0","2"
"905438","0","1"
"905438","1","2"
"905438","2","3"
"905438","3","4"
"968572","0","1"
"968581","0","1"
"968581","1","2"
"968589","0","1"
"968590","0","1"
"968591","0","1"
"968591","1","2"
"968644","0","2"
"968647","0","2"
"1000848","0","1"
"1000848","1","2"
"1000848","2","3"
"1000848","3","4"
"1000848","4","5"
"1000848","5","6"
"1000848","6","7"
"1000849","0","1"
"1000849","1","2"
"1000849","2","3"
"1000849","3","4"
"1015156","0","1"
"1015156","1","2"
"1015156","2","3"
"1015156","3","4"
"1015156","4","5"
"1015175","0","1425365722223"
"1018327","0","2"
"1020551","0","1"
"1020551","1","2"
"1020551","2","3"
"1020551","3","4"
"1020555","0","1"
"1020555","1","3"
"1020555","2","4"
"1020556","0","4"
"1020574","0","2"
"1020574","1","3"
"1020575","0","1"
"1020575","1","2"
"1020575","2","3"
"1020575","3","4"
"1020575","4","5"
"1020578","0","1"
"1020578","1","2"
"1020578","2","3"
"1020578","3","4"
"1020578","4","5"
"1020579","0","1"
"1020579","1","2"
"1020579","2","3"
"1020579","3","4"
"1020579","4","5"
"1020580","0","1"
"1020580","1","2"
"1020580","2","3"
"1020580","3","4"
"1020580","4","5"
"1020580","5","6"
"1020582","0","1"
"1020582","1","2"
"1020582","2","3"
"1020582","3","4"
"1020582","4","5"
"1020582","5","6"
"1020583","0","1"
"1020583","1","2"
"1020583","2","3"
"1020583","3","4"
"1020586","0","1"
"1020586","1","2"
"1020589","0","1"
"1020589","1","2"
"1020589","2","3"
"1020589","3","4"
"1020590","0","1"
"1020590","1","2"
"1020590","2","3"
"1020590","3","4"
"1020590","4","5"
"1020590","5","6"
"1020591","0","1"
"1020591","1","2"
"1020591","2","3"
"1020591","3","4"
"1020593","0","1"
"1020594","0","1"
"1020594","1","2"
"1020594","2","3"
"1020597","0","1"
"1020597","1","2"
"1020600","0","2"
"1020600","1","3"
"1021775","0","1"
"1021775","1","2"
"1021775","2","3"
"1021775","3","4"
"1021775","4","5"
"1021775","5","6"
"1021775","6","7"
"1021776","0","1"
"1021776","1","2"
"1021776","2","3"
"1021776","3","4"
"1021776","4","5"
"1021776","5","6"
"1021776","6","7"
"1021776","7","8"
"1021776","8","9"
"1021776","9","10"
"1021779","0","1"
"1021779","1","2"
"1021779","2","3"
"1021779","3","4"
"1021779","4","5"
"1021779","5","6"
"1021783","0","1"
"1021783","1","2"
"1021783","2","3"
"1021783","3","4"
"1021783","4","5"
"1021783","5","6"
"1021783","6","7"
"1021783","7","8"
"1021783","8","10"
"1021786","0","1"
"1021786","1","2"
"1021786","2","3"
"1021786","3","4"
"1021786","4","5"
"1021787","0","1"
"1021787","1","2"
"1025639","0","1"
"1025639","1","2"
"1025639","2","3"
"1025639","3","4"
"1032199","0","1"
"1032199","1","2"
"1032199","2","3"
"1042097","0","1"
"1042097","1","2"
"1042099","0","1"
"1042100","0","2"
"1042107","0","1"
"1042116","0","1"
"1042730","0","4"
"1042730","1","5"
"1043909","0","3"
"1043909","1","4"
"1043909","2","5"
"1043909","3","6"
"1043911","0","1"
"1043911","1","2"
"1043911","2","3"
"1043911","3","4"
"1043911","4","5"
"1043911","5","6"
"1043956","0","1"
"1043956","1","2"
"1043956","2","3"
"1043960","0","1"
"1043960","1","2"
"1043960","2","3"
"1043960","3","4"
"1043960","4","5"
"1046658","0","1420184682775"
"1046658","1","1420184682776"
"1046658","2","1420184682777"
"1046658","3","1420184682778"
"1046667","0","3"
"1046676","0","3"
"1046684","0","1"
"1046684","1","3"
"1046690","0","3"
"1106117","0","1"
"1106118","0","1"
"1106118","1","2"
"1106118","2","3"
"1106118","3","4"
"1106118","4","5"
"1106118","5","6"
"1106119","0","2"
"1106119","1","3"
"1106119","2","4"
"1106119","3","5"
"1106119","4","6"
"1106129","0","1"
"1106129","1","2"
"1106129","2","3"
"1106129","3","4"
"1106129","4","5"
"1106129","5","6"
"1106130","0","1"
"1106130","1","2"
"1106130","2","3"
"1106130","3","4"
"1106130","4","5"
"1106130","5","6"
"1106130","6","7"
"1106130","7","8"
"1106131","0","1"
"1106131","1","2"
"1106131","2","3"
"1106131","3","4"
"1106131","4","5"
"1106263","0","1"
"1106263","1","2"
"1106263","2","3"
"1106263","3","4"
"1106263","4","5"
"1106263","5","6"
"1106263","6","7"
"1106263","7","8"
"1106264","0","7"
"1106264","1","8"
"1106264","2","9"
"1106264","3","10"
"1106264","4","11"
"1106512","0","1"
"1106512","1","2"
"1106512","2","3"
"1106754","0","1"
"1106754","1","2"
"1106754","2","3"
"1106754","3","4"
"1106754","4","5"
"1106754","5","6"
"1106754","6","7"
"1106754","7","8"
"1106908","0","1"
"1106908","1","2"
"1106911","0","1"
"1106911","1","2"
"1106911","2","3"
"1106911","3","4"
"1106913","0","1"
"1106913","1","2"
"1106913","2","3"
"1106916","0","1"
"1106916","1","2"
"1106916","2","3"
"1106963","0","2"
"1106963","1","3"
"1106963","2","4"
"1106963","3","5"
"1106963","4","6"
"1106963","5","7"
"1106965","0","2"
"1106965","1","3"
"1106965","2","4"
"1106967","0","1"
"1106967","1","2"
"1106967","2","3"
"1107235","0","1"
"1107235","1","2"
"1107235","2","3"
"1107235","3","4"
"1107235","4","5"
"1107235","5","6"
"1107237","0","2"
"1107238","0","1"
"1107238","1","2"
"1107238","2","4"
"1107238","3","5"
"1107238","4","6"
"1107238","5","7"
"1108519","0","1"
"1108519","1","2"
"1108519","2","3"
"1108520","0","1"
"1108520","1","2"
"1108521","0","1"
"1108521","1","2"
"1108523","0","1"
"1108523","1","2"
"1108523","2","3"
"1108523","3","4"
"1108555","0","1"
"1108556","0","1"
"1108556","1","2"
"1108556","2","4"
"1108556","3","5"
"1108556","4","6"
"1108557","0","1"
"1108557","1","2"
"1108557","2","3"
"1108558","0","1"
"1108757","0","1"
"1108757","1","2"
"1108757","2","4"
"1108757","3","5"
"1108757","4","6"
"1108757","5","7"
"1108757","6","8"
"1108757","7","9"
"1108758","0","1"
"1108758","1","2"
"1108758","2","3"
"1108758","3","4"
"1108760","0","1"
"1108760","1","2"
"1108760","2","3"
"1108760","3","4"
"1108760","4","5"
"1108760","5","6"
"1145702","0","2"
"1145862","0","1"
"1145907","0","1429539217751"
"1186042","0","1"
"1186042","1","2"
"1186042","2","3"
"1186042","3","4"
"1186050","0","1"
"1186056","0","1"
"1186056","1","2"
"1186056","2","3"
"1186056","3","4"
"1186080","0","1"
"1186080","1","2"
"1186080","2","3"
"1186080","3","4"
"1186080","4","5"
"1207711","0","1"
"1207711","1","3"
"1207711","2","1429539217766"
"1207728","0","1429539217749"
"1207728","1","1429539217750"
"1232933","0","1"
"1232933","1","2"
"1232933","2","4"
"1232933","3","5"
"1232933","4","13"
"1232933","5","14"
"1232935","0","1"
"1232935","1","2"
"1232936","0","1"
"1232936","1","2"
"1233394","0","1430362010866"
"1233394","1","1430362010867"
"1233394","2","1430362010868"
"1233394","3","1430362010869"
"1233396","0","1430362010866"
"1233396","1","1430362010868"
"1233396","2","1430362010869"
"1233396","3","1430362010870"
"1233396","4","1430362010871"
"1233396","5","1430362010872"
"1233396","6","1430362010873"
"1233396","7","1430362010874"
"1233396","8","1430362010875"
"1233396","9","1430362010875"
"1233397","0","1430362010866"
"1233397","1","1430362010867"
"1233397","2","1430362010868"
"1233397","3","1430362010869"
"1233397","4","1430362010870"
"1233397","5","1430362010871"
"1233397","6","1430362010872"
"1233398","0","1430362010866"
"1233398","1","1430362010867"
"1233402","0","1430362010866"
"1233404","0","1430362010867"
"1233404","1","1430362010869"
"1233404","2","1430362010870"
"1233744","0","1430362010869"
"1233744","1","1430362010870"
"1233744","2","1430362010871"
"1233744","3","1430362010872"
"1233744","4","1430362010873"
"1233744","5","1430362010874"
"1233744","6","1430362010875"
"1233747","0","1430362010869"
"1233747","1","1430362010870"
"1233747","2","1430362010871"
"1233747","3","1430362010872"
"1233747","4","1430362010873"
"1233747","5","1430362010874"
"1233749","0","1430362010870"
"1233749","1","1430362010871"
"1233749","2","1430362010872"
"1233749","3","1430362010873"
"1233750","0","1430362010870"
"1233753","0","1430362010884"
"1233753","1","1430362010885"
"1233753","2","1430362010886"
"1233753","3","1430362010887"
"1233753","4","1430362010888"
"1233754","0","1430362010884"
"1233754","1","1430362010885"
"1233754","2","1430362010886"
"1233754","3","1430362010887"
"1233755","0","1430362010884"
"1233755","1","1430362010885"
"1233755","2","1430362010886"
"1233755","3","1430362010887"
"1233755","4","1430362010888"
"1233756","0","1430362010885"
"1233756","1","1430362010886"
"1233831","0","1430362010885"
"1233831","1","1430362010886"
"1233832","0","1430362010885"
"1233832","1","1430362010886"
"1233832","2","1430362010887"
"1233832","3","1430362010888"
"1233832","4","1430362010889"
"1233832","5","1430362010890"
"1233832","6","1430362010891"
"1233833","0","1430362010885"
"1233833","1","1430362010886"
"1233833","2","1430362010887"
"1233833","3","1430362010888"
"1233833","4","1430362010889"
"1233833","5","1430362010890"
"1233833","6","1430362010891"
"1233833","7","1430362010892"
"1233833","8","1430362010893"
"1233833","9","1430362010894"
"1233833","10","1430362010895"
"1233834","0","1430362010885"
"1233834","1","1430362010886"
"1233834","2","1430362010887"
"1233834","3","1430362010888"
"1233835","0","1430362010885"
"1237129","0","1430362010885"
"1237129","1","1430362010886"
"1237129","2","1430362010887"
"1237129","3","1430362010888"
"1237129","4","1430362010889"
"1237129","5","1430362010890"
"1237129","6","1430362010891"
"1237130","0","1430362010886"
"1237130","1","1430362010887"
"1237130","2","1430362010888"
"1237130","3","1430362010889"
"1237130","4","1430362010890"
"1237130","5","1430362010891"
"1237130","6","1430362010892"
"1237130","7","1430362010893"
"1237132","0","1430362010886"
"1237132","1","1430362010887"
"1237132","2","1430362010888"
"1237132","3","1430362010889"
"1237132","4","1430362010890"
"1237134","0","1430362010886"
"1237134","1","1430362010887"
"1237134","2","1430362010889"
"1237134","3","1430362010890"
"1237580","0","1430362010886"
"1237580","1","1430362010887"
"1237580","2","1430362010888"
"1237580","3","1430362010889"
"1237581","0","1430362010886"
"1237581","1","1430362010887"
"1237585","0","1430362010887"
"1237585","1","1430362010888"
"1237585","2","1430362010891"
"1237585","3","1430362010892"
"1237585","4","1430362010893"
"1237585","5","1430362010894"
"1237846","0","1430362010887"
"1237846","1","1430362010888"
"1237846","2","1430362010889"
"1237846","3","1430362010890"
"1237846","4","1430362010891"
"1237859","0","1430362010887"
"1237859","1","1430362010888"
"1237859","2","1430362010889"
"1237859","3","1430362010890"
"1237859","4","1430362010891"
"1237859","5","1430362010892"
"1237859","6","1430362010893"
"1238049","0","1430362010889"
"1238049","1","1430362010890"
"1238049","2","1430362010891"
"1238049","3","1430362010892"
"1238324","0","1430362010889"
"1238324","1","1430362010890"
"1238334","0","1430362010889"
"1238334","1","1430362010890"
"1238334","2","1430362010891"
"1238334","3","1430362010892"
"1238334","4","1430362010893"
"1238362","0","1430362010889"
"1238362","1","1430362010890"
"1238422","0","1430362010889"
"1238422","1","1430362010890"
"1238422","2","1430362010891"
"1238422","3","1430362010892"
"1238422","4","1430362010893"
"1238422","5","1430362010894"
"1238658","0","1430362010889"
"1238658","1","1430362010890"
"1238675","0","1430362010891"
"1238675","1","1430362010892"
"1238675","2","1430362010893"
"1238675","3","1430362010894"
"1239746","0","1430362010890"
"1239746","1","1430362010891"
"1239746","2","1430362010892"
"1239746","3","1430362010893"
"1239746","4","1430362010894"
"1239746","5","1430362010895"
"1239746","6","1430362010896"
"1239746","7","1430362010897"
"1239746","8","1430362010898"
"1239959","0","1430362010891"
"1239959","1","1430362010892"
"1239959","2","1430362010895"
"1239959","3","1430362010896"
"1239959","4","1430362010897"
"1239961","0","1430362010891"
"1239961","1","1430362010892"
"1239961","2","1430362010893"
"1239961","3","1430362010894"
"1239961","4","1430362010895"
"1239962","0","1430362010891"
"1240307","0","1430362010892"
"1240307","1","1430362010893"
"1240308","0","1430362010892"
"1240308","1","1430362010893"
"1240308","2","1430362010896"
"1240308","3","1430362010897"
"1240308","4","1430362010898"
"1240308","5","1430362010899"
"1240310","0","1430362010892"
"1240310","1","1430362010893"
"1240310","2","1430362010894"
"1240310","3","1430362010895"
"1240310","4","1430362010896"
"1240310","5","1430362010897"
"1240414","0","1430362010892"
"1240414","1","1430362010893"
"1240414","2","1430362010894"
"1240414","3","1430362010895"
"1240414","4","1430362010896"
"1240414","5","1430362010897"
"1240414","6","1430362010898"
"1240414","7","1430362010899"
"1241594","0","1430362010888"
"1241594","1","1430362010889"
"1241594","2","1430362010890"
"1241594","3","1430362010892"
"1241594","4","1430362010893"
"1241594","5","1430362010894"
"1241595","0","1430362010888"
"1241595","1","1430362010889"
"1241595","2","1430362010890"
"1241595","3","1430362010891"
"1241595","4","1430362010892"
"1241595","5","1430362010893"
"1241595","6","1430362010894"
"1241595","7","1430362010895"
"1241595","8","1430362010896"
"1241596","0","1430362010892"
"1241596","1","1430362010894"
"1241596","2","1430362010895"
"1241745","0","1430362010892"
"1241745","1","1430362010894"
"1241746","0","1430362010892"
"1241746","1","1430362010893"
"1241746","2","1430362010894"
"1241746","3","1430362010895"
"1241746","4","1430362010896"
"1241746","5","1430362010897"
"1241747","0","1430362010893"
"1241747","1","1430362010894"
"1241747","2","1430362010895"
"1241750","0","1430362010893"
"1241750","1","1430362010894"
"1241750","2","1430362010895"
"1241750","3","1430362010896"
"1241750","4","1430362010897"
"1241750","5","1430362010898"
"1241750","6","1430362010899"
"1241750","7","1430362010900"
"1241752","0","1430362010893"
"1241752","1","1430362010894"
"1241752","2","1430362010895"
"1241752","3","1430362010896"
"1241752","4","1430362010897"
"1241752","5","1430362010898"
"1241754","0","1430362010893"
"1241754","1","1430362010894"
"1241754","2","1430362010895"
"1241754","3","1430362010896"
"1241754","4","1430362010897"
"1241754","5","1430362010898"
"1241758","0","1430362010893"
"1241758","1","1430362010894"
"1241758","2","1430362010895"
"1241758","3","1430362010896"
"1241758","4","1430362010897"
"1241759","0","1430362010894"
"1241759","1","1430362010900"
"1241759","2","1430362010901"
"1241760","0","1430362010895"
"1241760","1","1430362010896"
"1241760","2","1430362010897"
"1241760","3","1430362010898"
"1241760","4","1430362010899"
"1241761","0","1430362010894"
"1241761","1","1430362010895"
"1241761","2","1430362010896"
"1241761","3","1430362010897"
"1241761","4","1430362010898"
"1241761","5","1430362010899"
"1241761","6","1430362010900"
"1241761","7","1430362010901"
"1241766","0","1430362010894"
"1241766","1","1430362010895"
"1241768","0","1430362010894"
"1241768","1","1430362010895"
"1241768","2","1430362010896"
"1241768","3","1430362010897"
"1241768","4","1430362010898"
"1241773","0","1430362010895"
"1241773","1","1430362010896"
"1241773","2","1430362010897"
"1241774","0","1430362010895"
"1241774","1","1430362010896"
"1241774","2","1430362010897"
"1241774","3","1430362010898"
"1241774","4","1430362010899"
"1241774","5","1430362010900"
"1241774","6","1430362010901"
"1241775","0","1430362010902"
"1241775","1","1430362010903"
"1241775","2","1430362010904"
"1241775","3","1430362010905"
"1241775","4","1430362010906"
"1241775","5","1430362010907"
"1241776","0","1430362010903"
"1241776","1","1430362010904"
"1241776","2","1430362010905"
"1241776","3","1430362010906"
"1241776","4","1430362010907"
"1241776","5","1430362010908"
"1241776","6","1430362010909"
"1241777","0","1430362010903"
"1241777","1","1430362010907"
"1241777","2","1430362010908"
"1241777","3","1430362010909"
"1241777","4","1430362010910"
"1241778","0","1430362010903"
"1241778","1","1430362010904"
"1241803","0","1430362010904"
"1241803","1","1430362010905"
"1241803","2","1430362010906"
"1241803","3","1430362010907"
"1241803","4","1430362010908"
"1241803","5","1430362010909"
"1241804","0","1430362010905"
"1241804","1","1430362010907"
"1241804","2","1430362010908"
"1241805","0","1430362010905"
"1241805","1","1430362010906"
"1241805","2","1430362010907"
"1241806","0","1430362010905"
"1241806","1","1430362010906"
"1241806","2","1430362010907"
"1241806","3","1430362010908"
"1241806","4","1430362010909"
"1241806","5","1430362010910"
"1241806","6","1430362010911"
"1241885","0","1430362010887"
"1241886","0","1430362010887"
"1241886","1","1430362010888"
"1241886","2","1430362010889"
"1241886","3","1430362010890"
"1241888","0","1430362010905"
"1241888","1","1430362010907"
"1241888","2","1430362010910"
"1241888","3","1430362010908"
"1241888","4","1430362010911"
"1241888","5","1430362010909"
"1245580","0","2"
"1245643","0","1"
"1245645","0","1429539217753"
"1245808","0","1"
"1245887","0","3"
"1245888","0","1"
"1265258","0","1"
"1265258","1","2"
"1265258","2","5"
"1265258","3","6"
"1265258","4","7"
"1265258","5","8"
"1289798","0","2"
"1289798","1","1"
"1289798","2","3"
"1289801","0","2"
"1289801","1","1"
"1289831","0","1"
"1411885","0","1"
"1411889","0","2"
